# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-10-03 11:29:28 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01578310 SUSQUEHANNA RIVER AT CONOWINGO, MD
# -----------------------------------------------------------------------------------
#
# Data provided for site 01578310
#            TS   parameter     Description
#         69542       00060     Discharge, cubic feet per second
#         69543       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	69542_00060	69542_00060_cd	69543_00065	69543_00065_cd
USGS	01578310	2016-10-17 10:30	EDT	4130	A	9.04	A
USGS	01578310	2016-10-17 10:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 11:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 11:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 11:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 11:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 12:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 12:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 12:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 12:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 13:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 13:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-17 13:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 13:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 14:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 14:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 14:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 14:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 15:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 15:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 15:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 15:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 16:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 16:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 16:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 16:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 17:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-17 17:15	EDT	6170	A	9.52	A
USGS	01578310	2016-10-17 17:30	EDT	19500	A	11.56	A
USGS	01578310	2016-10-17 17:45	EDT	35100	A	13.07	A
USGS	01578310	2016-10-17 18:00	EDT	45800	A	13.88	A
USGS	01578310	2016-10-17 18:15	EDT	49300	A	14.12	A
USGS	01578310	2016-10-17 18:30	EDT	50100	A	14.17	A
USGS	01578310	2016-10-17 18:45	EDT	50500	A	14.20	A
USGS	01578310	2016-10-17 19:00	EDT	50400	A	14.19	A
USGS	01578310	2016-10-17 19:15	EDT	50500	A	14.20	A
USGS	01578310	2016-10-17 19:30	EDT	50500	A	14.20	A
USGS	01578310	2016-10-17 19:45	EDT	50700	A	14.21	A
USGS	01578310	2016-10-17 20:00	EDT	51300	A	14.25	A
USGS	01578310	2016-10-17 20:15	EDT	31900	A	12.80	A
USGS	01578310	2016-10-17 20:30	EDT	18200	A	11.40	A
USGS	01578310	2016-10-17 20:45	EDT	10600	A	10.33	A
USGS	01578310	2016-10-17 21:00	EDT	7030	A	9.69	A
USGS	01578310	2016-10-17 21:15	EDT	5600	A	9.40	A
USGS	01578310	2016-10-17 21:30	EDT	5080	A	9.28	A
USGS	01578310	2016-10-17 21:45	EDT	4790	A	9.21	A
USGS	01578310	2016-10-17 22:00	EDT	4620	A	9.17	A
USGS	01578310	2016-10-17 22:15	EDT	4510	A	9.14	A
USGS	01578310	2016-10-17 22:30	EDT	4430	A	9.12	A
USGS	01578310	2016-10-17 22:45	EDT	4350	A	9.10	A
USGS	01578310	2016-10-17 23:00	EDT	4310	A	9.09	A
USGS	01578310	2016-10-17 23:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-17 23:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-17 23:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-18 00:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-18 00:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-18 00:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-18 00:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-18 01:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 01:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 01:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 01:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 02:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 02:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 02:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 02:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 03:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 03:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 03:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 03:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 04:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 04:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 04:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 04:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 05:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 05:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 05:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 05:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 06:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 06:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 06:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 06:45	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 07:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 07:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 07:30	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 07:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 08:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 08:15	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 08:30	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 08:45	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 09:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 09:15	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 09:30	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 09:45	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 10:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-18 10:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 10:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 10:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 11:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 11:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 11:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 11:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 12:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 12:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 12:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 12:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 13:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 13:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 13:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 13:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 14:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 14:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 14:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 14:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 15:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 15:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 15:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 15:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 16:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 16:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 16:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 16:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 17:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 17:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 17:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 17:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 18:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 18:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 18:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 18:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 19:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 19:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-18 19:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 19:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 20:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 20:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 20:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 20:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 21:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 21:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 21:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 21:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 22:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 22:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 22:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 22:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 23:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 23:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 23:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-18 23:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 00:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 00:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 00:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 00:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 01:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 01:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 01:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 01:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 02:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 02:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 02:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 02:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 03:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 03:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 03:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 03:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 04:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 04:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 04:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 04:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 05:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 05:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 05:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 05:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 06:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 06:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 06:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 06:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 07:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 07:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 07:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 07:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 08:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 08:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 08:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 08:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 09:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 09:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 09:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 09:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 10:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 10:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 10:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 10:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 11:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 11:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 11:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 11:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 12:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 12:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 12:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 12:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 13:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 13:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 13:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 13:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 14:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 14:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 14:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 14:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 15:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 15:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 15:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 15:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 16:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 16:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 16:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 16:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 17:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 17:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-19 17:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-19 17:45	EDT	4430	A	9.12	A
USGS	01578310	2016-10-19 18:00	EDT	11500	A	10.49	A
USGS	01578310	2016-10-19 18:15	EDT	27000	A	12.35	A
USGS	01578310	2016-10-19 18:30	EDT	40300	A	13.48	A
USGS	01578310	2016-10-19 18:45	EDT	47000	A	13.96	A
USGS	01578310	2016-10-19 19:00	EDT	48400	A	14.06	A
USGS	01578310	2016-10-19 19:15	EDT	49000	A	14.10	A
USGS	01578310	2016-10-19 19:30	EDT	49200	A	14.11	A
USGS	01578310	2016-10-19 19:45	EDT	49200	A	14.11	A
USGS	01578310	2016-10-19 20:00	EDT	49300	A	14.12	A
USGS	01578310	2016-10-19 20:15	EDT	49200	A	14.11	A
USGS	01578310	2016-10-19 20:30	EDT	49300	A	14.12	A
USGS	01578310	2016-10-19 20:45	EDT	33200	A	12.91	A
USGS	01578310	2016-10-19 21:00	EDT	19100	A	11.51	A
USGS	01578310	2016-10-19 21:15	EDT	11100	A	10.42	A
USGS	01578310	2016-10-19 21:30	EDT	7350	A	9.75	A
USGS	01578310	2016-10-19 21:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-19 22:00	EDT	5200	A	9.31	A
USGS	01578310	2016-10-19 22:15	EDT	4910	A	9.24	A
USGS	01578310	2016-10-19 22:30	EDT	4750	A	9.20	A
USGS	01578310	2016-10-19 22:45	EDT	4590	A	9.16	A
USGS	01578310	2016-10-19 23:00	EDT	4510	A	9.14	A
USGS	01578310	2016-10-19 23:15	EDT	4430	A	9.12	A
USGS	01578310	2016-10-19 23:30	EDT	4430	A	9.12	A
USGS	01578310	2016-10-19 23:45	EDT	4390	A	9.11	A
USGS	01578310	2016-10-20 00:00	EDT	4350	A	9.10	A
USGS	01578310	2016-10-20 00:15	EDT	4350	A	9.10	A
USGS	01578310	2016-10-20 00:30	EDT	4310	A	9.09	A
USGS	01578310	2016-10-20 00:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-20 01:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-20 01:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-20 01:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 01:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 02:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 02:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 02:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 02:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 03:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 03:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 03:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 03:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 04:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 04:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 04:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 04:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 05:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 05:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 05:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 05:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 06:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 06:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 06:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 06:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 07:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 07:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 07:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 07:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 08:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-20 08:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 08:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 08:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 09:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 09:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 09:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 09:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 10:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 10:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 10:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 10:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 11:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 11:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 11:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 11:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 12:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 12:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 12:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 12:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 13:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 13:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 13:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 13:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 14:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 14:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 14:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 14:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 15:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 15:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 15:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 15:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 16:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 16:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 16:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 16:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 17:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 17:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 17:30	EDT	4160	A	9.05	A
USGS	01578310	2016-10-20 17:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 18:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 18:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 18:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-20 18:45	EDT	7970	A	9.86	A
USGS	01578310	2016-10-20 19:00	EDT	16400	A	11.18	A
USGS	01578310	2016-10-20 19:15	EDT	22800	A	11.92	A
USGS	01578310	2016-10-20 19:30	EDT	24500	A	12.10	A
USGS	01578310	2016-10-20 19:45	EDT	25100	A	12.16	A
USGS	01578310	2016-10-20 20:00	EDT	25500	A	12.20	A
USGS	01578310	2016-10-20 20:15	EDT	25700	A	12.22	A
USGS	01578310	2016-10-20 20:30	EDT	25800	A	12.23	A
USGS	01578310	2016-10-20 20:45	EDT	25800	A	12.23	A
USGS	01578310	2016-10-20 21:00	EDT	25900	A	12.24	A
USGS	01578310	2016-10-20 21:15	EDT	25900	A	12.24	A
USGS	01578310	2016-10-20 21:30	EDT	18000	A	11.38	A
USGS	01578310	2016-10-20 21:45	EDT	10900	A	10.38	A
USGS	01578310	2016-10-20 22:00	EDT	7300	A	9.74	A
USGS	01578310	2016-10-20 22:15	EDT	5740	A	9.43	A
USGS	01578310	2016-10-20 22:30	EDT	5160	A	9.30	A
USGS	01578310	2016-10-20 22:45	EDT	4870	A	9.23	A
USGS	01578310	2016-10-20 23:00	EDT	4710	A	9.19	A
USGS	01578310	2016-10-20 23:15	EDT	4590	A	9.16	A
USGS	01578310	2016-10-20 23:30	EDT	4510	A	9.14	A
USGS	01578310	2016-10-20 23:45	EDT	4430	A	9.12	A
USGS	01578310	2016-10-21 00:00	EDT	4430	A	9.12	A
USGS	01578310	2016-10-21 00:15	EDT	4390	A	9.11	A
USGS	01578310	2016-10-21 00:30	EDT	4350	A	9.10	A
USGS	01578310	2016-10-21 00:45	EDT	4350	A	9.10	A
USGS	01578310	2016-10-21 01:00	EDT	4310	A	9.09	A
USGS	01578310	2016-10-21 01:15	EDT	4310	A	9.09	A
USGS	01578310	2016-10-21 01:30	EDT	4310	A	9.09	A
USGS	01578310	2016-10-21 01:45	EDT	4310	A	9.09	A
USGS	01578310	2016-10-21 02:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 02:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 02:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 02:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 03:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 03:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 03:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 03:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 04:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 04:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 04:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 04:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 05:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 05:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 05:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 05:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 06:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 06:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 06:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 06:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 07:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 07:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 07:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 07:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 08:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 08:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 08:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 08:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 09:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 09:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 09:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 09:45	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 10:00	EDT	4620	A	9.17	A
USGS	01578310	2016-10-21 10:15	EDT	9490	A	10.13	A
USGS	01578310	2016-10-21 10:30	EDT	15000	A	11.00	A
USGS	01578310	2016-10-21 10:45	EDT	17600	A	11.33	A
USGS	01578310	2016-10-21 11:00	EDT	18100	A	11.39	A
USGS	01578310	2016-10-21 11:15	EDT	18400	A	11.43	A
USGS	01578310	2016-10-21 11:30	EDT	18700	A	11.46	A
USGS	01578310	2016-10-21 11:45	EDT	18700	A	11.47	A
USGS	01578310	2016-10-21 12:00	EDT	18700	A	11.47	A
USGS	01578310	2016-10-21 12:15	EDT	18800	A	11.48	A
USGS	01578310	2016-10-21 12:30	EDT	18800	A	11.48	A
USGS	01578310	2016-10-21 12:45	EDT	18900	A	11.49	A
USGS	01578310	2016-10-21 13:00	EDT	18800	A	11.48	A
USGS	01578310	2016-10-21 13:15	EDT	12200	A	10.59	A
USGS	01578310	2016-10-21 13:30	EDT	8090	A	9.88	A
USGS	01578310	2016-10-21 13:45	EDT	5970	A	9.48	A
